,time,SOC,load,load Batt,load EVs,cost,reward,rewardTrain,newEVs,price,invalidAction
2023-01-02 19:45:00+00:00,76,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,86.02909,False
2023-01-02 20:00:00+00:00,77,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,2,83.20715,False
2023-01-02 20:15:00+00:00,78,0.006249999999218745,0.23381481775218585,0.0,0.23381481775218585,4.9478383627143065,12.58827296869963,12.58827296869963,1,84.64542,False
2023-01-02 20:30:00+00:00,79,0.006249999999218745,0.15,0.0,0.15,2.9254814999999996,8.3245185,8.3245185,0,78.01284,False
2023-01-02 20:45:00+00:00,80,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,80.19265,False
2023-01-02 21:00:00+00:00,81,0.006249999999218745,0.0,0.0,0,0.0,0.0,0.0,0,68.5484,False
2023-01-02 21:15:00+00:00,82,0.03749999999531249,0.1,0.1,0,1.7684705000000003,-1.7684705000000003,-1.7684705000000003,2,70.73882,False
2023-01-02 21:30:00+00:00,83,0.03749999999531249,0.23959739739982527,0.0,0.23959739739982527,5.92789178793244,12.041913017054457,12.041913017054457,0,98.96421,False
2023-01-02 21:45:00+00:00,84,0.03749999999531249,0.047006816306875095,0.0,0.047006816306875095,1.6498970637536805,1.8756141592619515,1.8756141592619515,0,140.39641,False
2023-01-02 22:00:00+00:00,85,0.06874999999140624,0.1,0.1,0,2.3162735000000003,-2.3162735000000003,-2.3162735000000003,1,92.65094,False
2023-01-02 22:15:00+00:00,86,0.06874999999140624,0.15,0.0,0.15,4.022246625,7.227753375,7.227753375,1,107.25991,False
2023-01-02 22:30:00+00:00,87,0.09999999998749999,0.225367743238146,0.1,0.125367743238146,7.917199808020764,1.4853809348401859,1.4853809348401859,0,140.52055,False
2023-01-02 22:45:00+00:00,88,0.09999999998749999,0.0,0.0,0,0.0,0.0,0.0,1,168.77657,False
2023-01-02 23:00:00+00:00,89,0.09999999998749999,0.10003376147189343,0.0,0.10003376147189343,3.396915211512097,4.10561689887991,4.10561689887991,0,135.83075,False
2023-01-02 23:15:00+00:00,90,0.09999999998749999,0.0,0.0,0,0.0,0.0,0.0,0,145.54002,False
2023-01-02 23:30:00+00:00,91,0.09999999998749999,0.0,0.0,0,0.0,0.0,0.0,0,148.8955,False
2023-01-02 23:45:00+00:00,92,0.09999999998749999,0.0,0.0,0,0.0,0.0,0.0,0,159.11546,False
2023-01-03 00:00:00+00:00,93,0.09999999998749999,0.0,0.0,0,0.0,0.0,0.0,0,149.27115,False
2023-01-03 00:15:00+00:00,94,0.07187499999101561,-0.09000000000000001,-0.09000000000000001,0,-3.3697602000000004,3.3697602000000004,3.3697602000000004,0,149.76712,False
2023-01-03 00:30:00+00:00,95,0.04374999999453123,-0.09000000000000001,-0.09000000000000001,0,-3.3252952500000004,3.3252952500000004,3.3252952500000004,0,147.7909,False
2023-01-03 00:45:00+00:00,96,0.015624999998046857,-0.09000000000000001,-0.09000000000000001,0,-3.3827616000000003,3.3827616000000003,3.3827616000000003,0,150.34496,False
2023-01-03 01:00:00+00:00,1,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,149.94168,True
2023-01-03 01:15:00+00:00,2,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,143.0449,True
2023-01-03 01:30:00+00:00,3,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,145.46725,True
2023-01-03 01:45:00+00:00,4,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,140.534,True
2023-01-03 02:00:00+00:00,5,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,144.70566,True
2023-01-03 02:15:00+00:00,6,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,136.8386,True
2023-01-03 02:30:00+00:00,7,0.015624999998046857,0.0,0.0,0,0.0,0.0,-1000.0,0,133.75545,True
